Reading velocity data and mesh from: /scratch/general/nfs1/u1447794/Phase4/turbulent_channel_data/velocity_
Data matrix X is n by m: 16384 x 1000
POD error with  4  modes: 0.8443759549294912
#################################################################
#################################################################
Running on GPU
Number of terms in polynomial library: 15
Total number of parameters in DESMO: 92575
Epoch [1611/60000], Rec Loss: 0.019547143951, Spatial ortho loss: 0.00084423, L1 loss: 8.3197 
Epoch [1621/60000], Rec Loss: 0.019244333729, Spatial ortho loss: 0.00084476, L1 loss: 8.2996 
Epoch [1631/60000], Rec Loss: 0.019101761281, Spatial ortho loss: 0.00084540, L1 loss: 8.2779 
Epoch [1641/60000], Rec Loss: 0.018905514851, Spatial ortho loss: 0.00084615, L1 loss: 8.2602 
Epoch [1651/60000], Rec Loss: 0.018742654473, Spatial ortho loss: 0.00084701, L1 loss: 8.2363 
Epoch [1661/60000], Rec Loss: 0.018533300608, Spatial ortho loss: 0.00084794, L1 loss: 8.2227 
Epoch [1671/60000], Rec Loss: 0.018387993798, Spatial ortho loss: 0.00084890, L1 loss: 8.1998 
Epoch [1681/60000], Rec Loss: 0.018137311563, Spatial ortho loss: 0.00084989, L1 loss: 8.1828 
Epoch [1691/60000], Rec Loss: 0.018131174147, Spatial ortho loss: 0.00085089, L1 loss: 8.1661 
Epoch [1701/60000], Rec Loss: 0.017882682383, Spatial ortho loss: 0.00085197, L1 loss: 8.1456 
Epoch [1711/60000], Rec Loss: 0.019194288179, Spatial ortho loss: 0.00085305, L1 loss: 8.1349 
Epoch [1721/60000], Rec Loss: 0.020377852023, Spatial ortho loss: 0.00085470, L1 loss: 8.1118 
Epoch [1731/60000], Rec Loss: 0.022364323959, Spatial ortho loss: 0.00085686, L1 loss: 8.0872 
Epoch [1741/60000], Rec Loss: 0.017777066678, Spatial ortho loss: 0.00085928, L1 loss: 8.0736 
Epoch [1751/60000], Rec Loss: 0.016666352749, Spatial ortho loss: 0.00086056, L1 loss: 8.0466 
Epoch [1761/60000], Rec Loss: 0.016081046313, Spatial ortho loss: 0.00086113, L1 loss: 8.0281 
Epoch [1771/60000], Rec Loss: 0.015956049785, Spatial ortho loss: 0.00086147, L1 loss: 8.0116 
Epoch [1781/60000], Rec Loss: 0.015960341319, Spatial ortho loss: 0.00086189, L1 loss: 8.0017 
Epoch [1791/60000], Rec Loss: 0.015746599063, Spatial ortho loss: 0.00086249, L1 loss: 7.9804 
Epoch [1801/60000], Rec Loss: 0.015761261806, Spatial ortho loss: 0.00086322, L1 loss: 7.9686 
Epoch [1811/60000], Rec Loss: 0.015531538054, Spatial ortho loss: 0.00086409, L1 loss: 7.9534 
Epoch [1821/60000], Rec Loss: 0.015771854669, Spatial ortho loss: 0.00086499, L1 loss: 7.9347 
Epoch [1831/60000], Rec Loss: 0.015724839643, Spatial ortho loss: 0.00086608, L1 loss: 7.9207 
Epoch [1841/60000], Rec Loss: 0.017503365874, Spatial ortho loss: 0.00086725, L1 loss: 7.9079 
Epoch [1851/60000], Rec Loss: 0.017859479412, Spatial ortho loss: 0.00086913, L1 loss: 7.8834 
Epoch [1861/60000], Rec Loss: 0.017844175920, Spatial ortho loss: 0.00087120, L1 loss: 7.8664 
Epoch [1871/60000], Rec Loss: 0.014748995192, Spatial ortho loss: 0.00087308, L1 loss: 7.8463 
Epoch [1881/60000], Rec Loss: 0.013977656141, Spatial ortho loss: 0.00087397, L1 loss: 7.8358 
Epoch [1891/60000], Rec Loss: 0.013937250711, Spatial ortho loss: 0.00087434, L1 loss: 7.8159 
Epoch [1901/60000], Rec Loss: 0.013789221644, Spatial ortho loss: 0.00087468, L1 loss: 7.8063 
Epoch [1911/60000], Rec Loss: 0.013780584559, Spatial ortho loss: 0.00087512, L1 loss: 7.7874 
Epoch [1921/60000], Rec Loss: 0.013620314188, Spatial ortho loss: 0.00087574, L1 loss: 7.7764 
Epoch [1931/60000], Rec Loss: 0.013588733971, Spatial ortho loss: 0.00087645, L1 loss: 7.7619 
Epoch [1941/60000], Rec Loss: 0.013436216861, Spatial ortho loss: 0.00087726, L1 loss: 7.7507 
Epoch [1951/60000], Rec Loss: 0.013457525522, Spatial ortho loss: 0.00087810, L1 loss: 7.7336 
Epoch [1961/60000], Rec Loss: 0.013322613202, Spatial ortho loss: 0.00087902, L1 loss: 7.7255 
Epoch [1971/60000], Rec Loss: 0.013873338699, Spatial ortho loss: 0.00087996, L1 loss: 7.7085 
Epoch [1981/60000], Rec Loss: 0.014650478959, Spatial ortho loss: 0.00088128, L1 loss: 7.6977 
Epoch [1991/60000], Rec Loss: 0.018174797297, Spatial ortho loss: 0.00088303, L1 loss: 7.6850 
Epoch [2001/60000], Rec Loss: 0.015172551386, Spatial ortho loss: 0.00088591, L1 loss: 7.6658 
Model saved at epoch 2001 to ./models/DESMO_turbulent_r4_epoch2001_20250415_123715.pt
Epoch [2011/60000], Rec Loss: 0.012605665252, Spatial ortho loss: 0.00088794, L1 loss: 7.6475 
Epoch [2021/60000], Rec Loss: 0.011896598153, Spatial ortho loss: 0.00088873, L1 loss: 7.6354 
Epoch [2031/60000], Rec Loss: 0.011876613833, Spatial ortho loss: 0.00088893, L1 loss: 7.6199 
Epoch [2041/60000], Rec Loss: 0.011806236580, Spatial ortho loss: 0.00088903, L1 loss: 7.6144 
Epoch [2051/60000], Rec Loss: 0.011756246909, Spatial ortho loss: 0.00088927, L1 loss: 7.5997 
Epoch [2061/60000], Rec Loss: 0.011705309153, Spatial ortho loss: 0.00088966, L1 loss: 7.5954 
Epoch [2071/60000], Rec Loss: 0.011681084521, Spatial ortho loss: 0.00089018, L1 loss: 7.5829 
Epoch [2081/60000], Rec Loss: 0.011589695700, Spatial ortho loss: 0.00089081, L1 loss: 7.5728 
Epoch [2091/60000], Rec Loss: 0.011549215764, Spatial ortho loss: 0.00089149, L1 loss: 7.5679 
Epoch [2101/60000], Rec Loss: 0.011436624452, Spatial ortho loss: 0.00089223, L1 loss: 7.5535 
Epoch [2111/60000], Rec Loss: 0.011445987970, Spatial ortho loss: 0.00089299, L1 loss: 7.5432 
Epoch [2121/60000], Rec Loss: 0.011372179724, Spatial ortho loss: 0.00089381, L1 loss: 7.5396 
Epoch [2131/60000], Rec Loss: 0.011958221905, Spatial ortho loss: 0.00089466, L1 loss: 7.5263 
